age,age_range,gender,income,became_member_on,days_as_member,total_completed,total_viewed,total_received,percent_completed,total_spent,avg_spent,num_transactions,completed_bogo,num_bogos,bogo_percent_completed,completed_discount,num_discounts,discount_percent_completed,cluster
71,70-79,F,56000.0,2018-04-08,115,6,5,6,1.0,164.16,16.416,10,2,9,0.2222222222222222,3,8,0.375,0
44,40-49,M,36000.0,2017-10-11,294,1,3,6,0.1666666666666666,21.56,3.5933333333333337,6,0,0,0.2222222222222222,3,9,0.3333333333333333,2
25,20-29,M,73000.0,2016-04-06,847,1,1,1,1.0,69.86999999999999,6.986999999999999,10,0,0,0.2222222222222222,1,3,0.3333333333333333,0
27,20-29,M,70000.0,2018-03-27,127,0,2,4,0.0,13.29,2.6580000000000004,5,3,5,0.6,1,1,1.0,2
67,60-69,M,106000.0,2018-02-12,170,1,4,5,0.2,171.87,28.645,6,1,4,0.25,2,4,0.5,1
77,70-79,F,80000.0,2016-02-19,894,5,6,6,0.8333333333333334,222.36,22.236,10,2,6,0.3333333333333333,2,9,0.2222222222222222,0
68,60-69,F,66000.0,2015-12-29,946,5,5,5,1.0,145.28000000000003,14.528000000000002,10,2,6,0.3333333333333333,2,9,0.2222222222222222,0
37,30-39,M,64000.0,2016-04-20,833,3,4,5,0.6,261.37,16.335625,16,1,3,0.3333333333333333,2,5,0.4,1
55,50-59,M,60000.0,2016-03-23,861,0,1,4,0.0,15.329999999999998,2.555,6,1,2,0.5,1,3,0.3333333333333333,1
30,30-39,M,54000.0,2016-09-03,697,5,6,6,0.8333333333333334,700.4699999999999,35.0235,20,1,3,0.3333333333333333,2,12,0.1666666666666666,0
51,50-59,M,54000.0,2015-08-15,1082,4,5,6,0.6666666666666666,252.23,13.275263157894734,19,2,4,0.5,3,9,0.3333333333333333,0
47,40-49,F,92000.0,2018-07-12,20,1,4,4,0.25,66.15,33.075,2,2,4,0.5,1,3,0.3333333333333333,2
49,40-49,M,48000.0,2018-02-04,178,1,4,5,0.2,19.24,2.405,8,1,2,0.5,2,5,0.4,2
32,30-39,M,38000.0,2015-10-08,1028,4,5,6,0.6666666666666666,172.35,9.575,18,2,11,0.1818181818181818,0,0,0.0,0
30,30-39,M,69000.0,2017-04-18,470,3,2,4,0.75,167.79,20.97375,8,0,0,0.1818181818181818,3,7,0.4285714285714285,1
47,40-49,M,86000.0,2017-02-25,522,3,4,4,0.75,241.55,21.959090909090907,11,1,3,0.3333333333333333,2,6,0.3333333333333333,0
34,30-39,M,34000.0,2017-01-23,555,3,4,4,0.75,88.83000000000001,7.402500000000001,12,2,9,0.2222222222222222,0,0,0.0,0
78,70-79,F,101000.0,2017-06-04,423,3,1,3,1.0,187.29,37.458,5,1,3,0.3333333333333333,1,4,0.25,0
85,80+,F,71000.0,2016-03-02,882,2,3,6,0.3333333333333333,274.17,18.278,15,1,3,0.3333333333333333,1,3,0.3333333333333333,0
75,70-79,F,69000.0,2013-08-06,1821,4,6,6,0.6666666666666666,121.86,15.232500000000002,8,3,8,0.375,2,6,0.3333333333333333,0
76,70-79,F,71000.0,2017-03-11,508,5,4,5,1.0,240.14,17.152857142857144,14,3,8,0.375,1,6,0.1666666666666666,0
89,80+,F,59000.0,2015-07-22,1106,2,3,3,0.6666666666666666,56.52,14.13,4,1,3,0.3333333333333333,1,3,0.3333333333333333,0
58,50-59,M,70000.0,2018-01-29,184,2,5,6,0.3333333333333333,30.41,5.068333333333333,6,3,9,0.3333333333333333,2,4,0.5,2
23,20-29,M,49000.0,2017-10-30,275,3,5,5,0.6,74.96000000000001,3.407272727272728,22,1,3,0.3333333333333333,2,6,0.3333333333333333,1
58,50-59,M,53000.0,2017-09-16,319,3,5,5,0.6,122.65,12.265,10,1,3,0.3333333333333333,3,8,0.375,1
64,60-69,F,95000.0,2015-10-12,1024,4,3,5,0.8,179.98,25.71142857142857,7,2,10,0.2,1,2,0.5,0
72,70-79,M,39000.0,2017-09-09,326,4,4,5,0.8,96.14,9.614,10,3,11,0.2727272727272727,0,0,0.0,0
66,60-69,F,72000.0,2017-08-11,355,5,5,5,1.0,113.85,18.975,6,1,9,0.1111111111111111,1,6,0.1666666666666666,0
49,40-49,F,68000.0,2017-08-09,357,0,2,6,0.0,14.489999999999998,2.415,6,2,5,0.4,2,3,0.6666666666666666,2
43,40-49,M,71000.0,2017-04-13,475,2,2,2,1.0,204.5,20.45,10,1,3,0.3333333333333333,1,3,0.3333333333333333,0
58,50-59,M,39000.0,2018-07-17,15,0,2,5,0.0,5.04,1.008,5,1,4,0.25,2,3,0.6666666666666666,2
43,40-49,M,76000.0,2017-08-06,360,3,5,5,0.6,157.16,17.462222222222223,9,1,6,0.1666666666666666,1,3,0.3333333333333333,0
56,50-59,F,87000.0,2017-03-29,490,3,2,4,0.75,223.46,20.314545454545456,11,1,3,0.3333333333333333,2,4,0.5,0
69,60-69,F,118000.0,2017-10-16,289,1,2,4,0.25,54.1,27.05,2,2,3,0.6666666666666666,1,2,0.5,2
60,60-69,O,94000.0,2018-02-16,166,4,5,5,0.8,857.75,142.95833333333334,6,2,6,0.3333333333333333,3,8,0.375,0
81,80+,M,70000.0,2016-06-01,791,3,3,4,0.75,153.94,17.104444444444443,9,0,0,0.3333333333333333,3,8,0.375,0
42,40-49,M,91000.0,2017-04-03,485,3,4,5,0.6,139.98,23.33,6,2,5,0.4,2,6,0.3333333333333333,1
75,70-79,M,71000.0,2015-01-10,1299,0,3,3,0.0,50.56,2.974117647058823,17,1,4,0.25,0,0,0.0,3
62,60-69,M,73000.0,2018-01-27,186,1,4,6,0.1666666666666666,27.23,3.89,7,3,9,0.3333333333333333,2,2,1.0,2
55,50-59,F,54000.0,2016-05-05,818,5,5,5,1.0,220.47,15.747857142857145,14,1,6,0.1666666666666666,3,9,0.3333333333333333,0
65,60-69,M,39000.0,2017-10-11,294,4,4,6,0.6666666666666666,82.41999999999999,10.302499999999998,8,2,6,0.3333333333333333,3,8,0.375,1
52,50-59,M,46000.0,2017-02-27,520,2,2,6,0.3333333333333333,141.64,14.163999999999998,10,3,6,0.5,2,4,0.5,2
30,30-39,F,40000.0,2017-10-15,290,3,5,5,0.6,110.79,13.84875,8,3,11,0.2727272727272727,0,0,0.0,0
74,70-79,F,75000.0,2015-09-24,1042,2,2,4,0.5,99.47,19.894,5,1,3,0.3333333333333333,1,3,0.3333333333333333,0
100,80+,F,63000.0,2015-08-28,1069,2,4,4,0.5,217.62,15.544285714285715,14,1,3,0.3333333333333333,1,3,0.3333333333333333,0
26,20-29,F,40000.0,2017-03-24,495,5,2,5,1.0,610.5200000000001,43.60857142857144,14,1,2,0.5,3,10,0.3,0
56,50-59,F,53000.0,2016-03-28,856,2,3,3,0.6666666666666666,83.71,11.958571428571428,7,1,2,0.5,2,6,0.3333333333333333,0
50,50-59,M,90000.0,2014-10-15,1386,3,5,6,0.5,99.58,33.193333333333335,3,2,4,0.5,3,8,0.375,1
73,70-79,M,95000.0,2017-10-08,297,2,2,5,0.4,71.44,23.813333333333333,3,0,0,0.5,2,8,0.25,1
49,40-49,F,74000.0,2017-12-10,234,2,2,4,0.5,100.63,25.1575,4,1,2,0.5,1,4,0.25,2
37,30-39,M,50000.0,2016-01-09,935,3,5,5,0.6,125.62000000000002,12.562,10,2,5,0.4,2,8,0.25,1
65,60-69,M,57000.0,2016-02-12,901,3,5,5,0.6,308.01,14.000454545454543,22,1,3,0.3333333333333333,2,6,0.3333333333333333,1
64,60-69,F,81000.0,2016-02-25,888,4,5,5,0.8,189.79,21.08777777777778,9,2,9,0.2222222222222222,1,3,0.3333333333333333,0
48,40-49,F,53000.0,2016-10-14,656,3,3,4,0.75,55.99,13.9975,4,1,3,0.3333333333333333,3,7,0.4285714285714285,0
20,20-29,M,32000.0,2015-08-12,1085,3,3,5,0.6,93.7,7.808333333333333,12,1,5,0.2,2,4,0.5,1
46,40-49,M,40000.0,2018-07-23,9,2,3,3,0.6666666666666666,127.31,11.573636363636364,11,2,6,0.3333333333333333,0,0,0.0,3
24,20-29,M,69000.0,2015-04-27,1192,2,2,4,0.5,67.32,4.808571428571428,14,2,4,0.5,2,4,0.5,1
71,70-79,M,95000.0,2015-08-26,1071,2,4,4,0.5,333.16,23.79714285714285,14,0,0,0.5,2,6,0.3333333333333333,1
50,50-59,F,78000.0,2018-05-25,68,0,5,5,0.0,0.0,,0,1,2,0.5,2,8,0.25,2
37,30-39,M,92000.0,2017-05-15,443,2,2,3,0.6666666666666666,191.59,23.94875,8,2,6,0.3333333333333333,1,1,1.0,2
57,50-59,F,81000.0,2016-05-22,801,5,4,6,0.8333333333333334,129.14,18.448571428571427,7,1,6,0.1666666666666666,2,8,0.25,0
52,50-59,M,85000.0,2014-04-25,1559,3,3,4,0.75,142.75,20.392857142857142,7,2,6,0.3333333333333333,1,3,0.3333333333333333,1
41,40-49,M,41000.0,2016-08-24,707,0,2,4,0.0,22.31,2.7887500000000003,8,1,1,1.0,1,1,1.0,2
66,60-69,F,74000.0,2017-06-18,409,3,2,3,1.0,107.5,17.916666666666668,6,1,3,0.3333333333333333,2,5,0.4,0
66,60-69,F,87000.0,2015-10-01,1035,3,5,5,0.6,173.8,21.725,8,2,5,0.4,2,6,0.3333333333333333,0
68,60-69,F,120000.0,2017-10-25,280,2,2,3,0.6666666666666666,164.52,27.42,6,2,6,0.3333333333333333,1,1,1.0,2
20,20-29,M,70000.0,2016-03-08,876,0,2,3,0.0,19.79,2.1988888888888884,9,2,4,0.5,1,1,1.0,1
43,40-49,M,42000.0,2017-07-04,393,1,2,5,0.2,64.73,4.045625,16,0,0,0.5,3,6,0.5,2
73,70-79,M,38000.0,2017-12-12,232,4,4,5,0.8,104.79,8.7325,12,1,6,0.1666666666666666,1,5,0.2,1
42,40-49,F,56000.0,2017-05-29,429,3,4,4,0.75,146.62,14.662,10,2,6,0.3333333333333333,1,3,0.3333333333333333,0
82,80+,M,110000.0,2016-06-04,788,2,6,6,0.3333333333333333,222.45,24.716666666666665,9,1,3,0.3333333333333333,1,3,0.3333333333333333,1
70,70-79,F,92000.0,2017-11-09,265,2,1,4,0.5,135.57999999999998,27.116,5,0,0,0.3333333333333333,3,6,0.5,0
42,40-49,F,71000.0,2017-10-10,295,2,3,3,0.6666666666666666,66.67,16.6675,4,1,3,0.3333333333333333,2,5,0.4,0
48,40-49,M,62000.0,2015-09-03,1063,1,3,3,0.3333333333333333,125.62,15.7025,8,1,3,0.3333333333333333,1,2,0.5,1
53,50-59,F,93000.0,2015-09-10,1056,5,5,5,1.0,222.35,22.235000000000003,10,1,9,0.1111111111111111,1,6,0.1666666666666666,0
64,60-69,M,67000.0,2018-03-04,150,0,4,4,0.0,0.0,,0,1,2,0.5,3,6,0.5,2
79,70-79,M,90000.0,2018-01-23,190,2,3,3,0.6666666666666666,87.65,14.608333333333334,6,2,5,0.4,1,3,0.3333333333333333,1
51,50-59,M,55000.0,2016-05-11,812,0,2,3,0.0,30.890000000000004,2.3761538461538465,13,1,2,0.5,1,1,1.0,2
45,40-49,F,88000.0,2018-01-20,193,0,4,5,0.0,0.0,,0,2,4,0.5,1,2,0.5,2
48,40-49,F,105000.0,2016-06-02,790,2,1,3,0.6666666666666666,96.45,24.1125,4,2,6,0.3333333333333333,0,0,0.0,3
54,50-59,F,119000.0,2015-10-24,1012,2,3,5,0.4,181.16000000000005,22.645000000000003,8,1,1,1.0,1,6,0.1666666666666666,2
52,50-59,M,48000.0,2018-07-10,22,1,3,6,0.1666666666666666,31.4,3.488888888888889,9,1,2,0.5,2,6,0.3333333333333333,2
28,20-29,M,68000.0,2013-09-24,1772,1,4,6,0.1666666666666666,171.80999999999997,12.272142857142857,14,3,9,0.3333333333333333,1,2,0.5,1
69,60-69,M,47000.0,2014-05-02,1552,1,5,6,0.1666666666666666,56.84,3.157777777777778,18,2,6,0.3333333333333333,2,4,0.5,1
73,70-79,M,92000.0,2017-06-27,400,5,5,6,0.8333333333333334,298.64,24.886666666666667,12,1,9,0.1111111111111111,2,5,0.4,0
67,60-69,F,71000.0,2017-08-13,353,3,3,6,0.5,87.88,17.576,5,3,8,0.375,2,3,0.6666666666666666,0
76,70-79,F,34000.0,2018-06-13,49,1,2,6,0.1666666666666666,82.42999999999999,11.775714285714283,7,2,3,0.6666666666666666,3,6,0.5,2
55,50-59,F,53000.0,2015-11-21,984,3,3,5,0.6,140.48,12.77090909090909,11,1,3,0.3333333333333333,2,5,0.4,0
89,80+,F,83000.0,2018-06-23,39,2,4,4,0.5,50.89,25.445,2,1,3,0.3333333333333333,1,5,0.2,0
57,50-59,M,41000.0,2018-04-29,94,2,2,2,1.0,21.36,4.272,5,1,3,0.3333333333333333,1,3,0.3333333333333333,0
54,50-59,F,70000.0,2018-02-11,171,1,2,6,0.1666666666666666,9.77,9.77,1,2,6,0.3333333333333333,1,2,0.5,2
58,50-59,M,73000.0,2017-12-27,217,0,3,5,0.0,23.45,3.908333333333333,6,1,4,0.25,1,1,1.0,2
49,40-49,M,39000.0,2017-11-23,251,0,4,5,0.0,5.09,2.545,2,1,2,0.5,2,6,0.3333333333333333,2
73,70-79,F,79000.0,2018-05-07,86,1,3,5,0.2,55.9,18.633333333333333,3,1,2,0.5,1,3,0.3333333333333333,2
58,50-59,F,76000.0,2017-02-19,528,4,3,6,0.6666666666666666,163.13,20.39125,8,1,7,0.1428571428571428,3,6,0.5,0
51,50-59,M,70000.0,2017-12-14,230,0,4,5,0.0,22.97,4.594,5,1,2,0.5,2,5,0.4,2
74,70-79,M,78000.0,2016-04-18,835,3,2,4,0.75,169.31,24.187142857142856,7,1,3,0.3333333333333333,2,6,0.3333333333333333,0
53,50-59,M,95000.0,2015-09-06,1060,4,3,5,0.8,133.4,22.23333333333333,6,2,5,0.4,2,6,0.3333333333333333,0
61,60-69,M,32000.0,2018-02-27,155,3,3,4,0.75,38.91,9.7275,4,4,10,0.4,0,0,0.0,0
41,40-49,M,55000.0,2017-10-24,281,0,4,4,0.0,0.0,,0,1,4,0.25,1,2,0.5,2
64,60-69,F,95000.0,2017-10-08,297,2,3,4,0.5,218.46,24.27333333333333,9,1,3,0.3333333333333333,2,4,0.5,0
42,40-49,M,75000.0,2017-09-08,327,2,5,5,0.4,148.84,24.80666666666667,6,1,3,0.3333333333333333,1,3,0.3333333333333333,2
50,50-59,M,57000.0,2016-04-26,827,3,4,5,0.6,304.6099999999999,14.50523809523809,21,0,0,0.3333333333333333,2,9,0.2222222222222222,0
60,60-69,M,56000.0,2017-09-03,332,0,3,3,0.0,32.52,3.252,10,1,2,0.5,2,4,0.5,2
57,50-59,F,83000.0,2016-04-08,845,4,5,5,0.8,261.09,23.735454545454544,11,2,12,0.1666666666666666,0,0,0.0,0
39,30-39,F,54000.0,2017-04-07,481,3,5,5,0.6,213.6,12.564705882352944,17,1,5,0.2,2,6,0.3333333333333333,0
57,50-59,F,67000.0,2016-08-27,704,6,4,6,1.0,378.95,18.9475,20,4,13,0.3076923076923077,1,3,0.3333333333333333,0
57,50-59,M,71000.0,2017-12-16,228,3,4,5,0.6,106.3,17.71666666666667,6,2,6,0.3333333333333333,1,3,0.3333333333333333,0
68,60-69,M,51000.0,2016-03-18,866,1,1,2,0.5,64.51,4.031875,16,0,0,0.3333333333333333,1,3,0.3333333333333333,1
83,80+,F,114000.0,2015-09-10,1056,2,2,2,1.0,198.57,28.36714285714286,7,2,6,0.3333333333333333,0,0,0.0,0
35,30-39,F,72000.0,2018-01-02,211,3,4,5,0.6,103.97,17.328333333333333,6,2,5,0.4,2,5,0.4,0
90,80+,F,72000.0,2018-01-01,212,1,3,3,0.3333333333333333,47.91,15.97,3,1,2,0.5,1,3,0.3333333333333333,2
56,50-59,M,72000.0,2018-04-04,119,1,3,5,0.2,16.53,4.1325,4,1,2,0.5,2,4,0.5,2
84,80+,M,81000.0,2017-09-07,328,0,2,2,0.0,33.93,16.965,2,0,0,0.5,1,2,0.5,2
62,60-69,M,39000.0,2018-03-12,142,1,4,6,0.1666666666666666,25.22,3.1525000000000003,8,2,3,0.6666666666666666,1,5,0.2,2
63,60-69,M,58000.0,2017-02-23,524,5,5,5,1.0,193.47000000000003,16.122500000000002,12,2,6,0.3333333333333333,3,9,0.3333333333333333,0
67,60-69,M,56000.0,2016-01-05,939,3,5,5,0.6,93.95,15.658333333333331,6,4,10,0.4,1,3,0.3333333333333333,0
68,60-69,F,50000.0,2017-11-26,248,4,5,5,0.8,104.26999999999998,14.895714285714282,7,1,6,0.1666666666666666,2,6,0.3333333333333333,0
55,50-59,M,73000.0,2017-05-08,450,3,2,4,0.75,75.52000000000001,12.586666666666668,6,1,6,0.1666666666666666,1,3,0.3333333333333333,1
24,20-29,F,59000.0,2017-02-07,540,6,4,6,1.0,610.0999999999999,40.673333333333325,15,1,12,0.0833333333333333,1,4,0.25,0
40,40-49,M,39000.0,2017-08-15,351,3,3,5,0.6,33.28,3.3280000000000003,10,2,5,0.4,2,6,0.3333333333333333,1
83,80+,M,61000.0,2018-01-18,195,1,5,6,0.1666666666666666,75.41,4.713125,16,3,5,0.6,1,3,0.3333333333333333,1
63,60-69,F,41000.0,2017-03-16,503,2,4,5,0.4,58.87,2.9435,20,2,7,0.2857142857142857,1,2,0.5,0
59,50-59,F,59000.0,2018-01-16,197,4,4,5,0.8,206.86,14.775714285714283,14,2,5,0.4,2,6,0.3333333333333333,0
49,40-49,O,42000.0,2017-12-07,237,4,3,4,1.0,119.6,9.966666666666669,12,1,3,0.3333333333333333,3,8,0.375,0
61,60-69,F,99000.0,2016-06-12,780,2,4,4,0.5,156.28,26.046666666666667,6,1,3,0.3333333333333333,1,3,0.3333333333333333,0
42,40-49,M,57000.0,2018-06-13,49,1,3,4,0.25,40.05,13.35,3,1,4,0.25,1,2,0.5,2
58,50-59,M,36000.0,2018-01-29,184,2,3,4,0.5,24.57,4.095,6,1,2,0.5,2,7,0.2857142857142857,0
48,40-49,F,44000.0,2016-10-21,649,2,2,4,0.5,94.18,9.418,10,1,2,0.5,2,5,0.4,0
35,30-39,M,64000.0,2017-08-29,337,1,2,4,0.25,14.86,2.4766666666666666,6,2,3,0.6666666666666666,2,4,0.5,2
36,30-39,M,31000.0,2018-03-15,139,1,4,5,0.2,33.480000000000004,4.1850000000000005,8,2,4,0.5,2,4,0.5,2
41,40-49,F,100000.0,2016-04-14,839,3,3,3,1.0,102.12,25.53,4,2,6,0.3333333333333333,1,3,0.3333333333333333,0
83,80+,F,73000.0,2017-04-30,458,5,5,5,1.0,246.75000000000003,20.562500000000004,12,2,9,0.2222222222222222,2,6,0.3333333333333333,0
53,50-59,M,87000.0,2017-10-15,290,3,3,4,0.75,96.24,32.08,3,1,3,0.3333333333333333,2,5,0.4,0
53,50-59,F,97000.0,2016-01-15,929,5,2,5,1.0,195.43000000000004,24.428750000000004,8,2,5,0.4,2,7,0.2857142857142857,0
80,80+,F,48000.0,2018-01-10,203,2,3,3,0.6666666666666666,431.56,53.94499999999999,8,1,3,0.3333333333333333,1,3,0.3333333333333333,0
25,20-29,M,66000.0,2015-11-16,989,1,4,5,0.2,27.28,2.728,10,1,2,0.5,2,4,0.5,1
63,60-69,M,119000.0,2015-11-04,1001,3,3,5,0.6,126.59,31.6475,4,1,6,0.1666666666666666,2,3,0.6666666666666666,1
63,60-69,F,66000.0,2016-06-14,778,1,2,3,0.3333333333333333,164.66,14.969090909090909,11,1,2,0.5,0,0,0.0,3
56,50-59,F,109000.0,2018-01-23,190,4,3,5,0.8,400.53,26.702,15,1,6,0.1666666666666666,1,4,0.25,0
43,40-49,M,59000.0,2017-10-04,301,1,3,6,0.1666666666666666,9.55,2.3875,4,2,3,0.6666666666666666,4,7,0.5714285714285714,2
58,50-59,F,58000.0,2016-03-14,870,2,2,6,0.3333333333333333,61.78,5.148333333333333,12,2,5,0.4,1,1,1.0,2
59,50-59,M,59000.0,2017-01-23,555,5,5,5,1.0,195.83,13.98785714285714,14,2,12,0.1666666666666666,1,3,0.3333333333333333,0
49,40-49,M,104000.0,2018-03-18,136,1,1,5,0.2,79.54,26.51333333333333,3,2,4,0.5,0,0,0.0,3
63,60-69,F,70000.0,2017-09-12,323,0,4,6,0.0,22.01,3.144285714285714,7,3,5,0.6,2,5,0.4,2
42,40-49,M,94000.0,2015-12-10,965,3,4,5,0.6,219.97000000000003,27.496250000000003,8,2,5,0.4,1,3,0.3333333333333333,1
52,50-59,F,57000.0,2018-01-17,196,1,3,5,0.2,33.91,2.4221428571428567,14,0,0,0.4,2,4,0.5,0
57,50-59,F,37000.0,2018-04-08,115,2,3,3,0.6666666666666666,309.9,28.172727272727272,11,2,6,0.3333333333333333,0,0,0.0,0
56,50-59,F,59000.0,2017-11-09,265,2,2,3,0.6666666666666666,65.22,16.305,4,1,3,0.3333333333333333,1,3,0.3333333333333333,0
80,80+,M,87000.0,2017-10-15,290,1,4,5,0.2,83.4,20.85,4,3,7,0.4285714285714285,2,3,0.6666666666666666,2
43,40-49,M,52000.0,2016-02-11,902,3,6,6,0.5,172.94,15.72181818181818,11,1,3,0.3333333333333333,2,8,0.25,1
54,50-59,M,70000.0,2017-11-14,260,0,3,4,0.0,14.19,7.095000000000001,2,3,5,0.6,1,2,0.5,2
28,20-29,M,73000.0,2016-11-11,628,4,3,5,0.8,127.81,4.564642857142857,28,2,4,0.5,3,8,0.375,0
57,50-59,F,95000.0,2017-10-08,297,4,3,5,0.8,215.32,26.915,8,3,9,0.3333333333333333,1,3,0.3333333333333333,0
71,70-79,M,67000.0,2015-03-10,1240,0,4,5,0.0,35.25,3.2045454545454546,11,0,0,0.3333333333333333,1,3,0.3333333333333333,1
64,60-69,F,112000.0,2018-04-18,105,2,2,4,0.5,104.63,26.1575,4,0,0,0.3333333333333333,2,5,0.4,0
20,20-29,M,49000.0,2014-05-31,1523,0,1,3,0.0,10.83,2.166,5,1,2,0.5,1,1,1.0,1
36,30-39,F,58000.0,2017-04-23,465,2,5,5,0.4,87.33,9.703333333333331,9,2,5,0.4,1,3,0.3333333333333333,0
45,40-49,F,99000.0,2016-10-04,666,1,2,2,0.5,179.08,25.582857142857144,7,1,3,0.3333333333333333,0,0,0.0,3
71,70-79,M,65000.0,2014-12-17,1323,0,4,4,0.0,142.77,14.277,10,1,2,0.5,0,0,0.0,3
67,60-69,M,89000.0,2018-06-01,61,2,5,5,0.4,88.81,22.2025,4,1,2,0.5,2,6,0.3333333333333333,1
72,70-79,F,81000.0,2016-09-22,678,3,3,5,0.6,116.6,19.433333333333334,6,1,5,0.2,1,3,0.3333333333333333,0
51,50-59,M,100000.0,2018-05-12,81,2,3,3,0.6666666666666666,156.07999999999998,26.01333333333333,6,2,6,0.3333333333333333,0,0,0.0,3
48,40-49,M,68000.0,2017-09-19,316,2,3,3,0.6666666666666666,99.11,19.822000000000003,5,3,8,0.375,0,0,0.0,3
53,50-59,M,60000.0,2018-04-10,113,1,3,4,0.25,35.2,3.911111111111112,9,2,5,0.4,2,3,0.6666666666666666,2
25,20-29,M,53000.0,2018-02-15,167,0,3,3,0.0,9.47,1.894,5,2,4,0.5,1,2,0.5,2
79,70-79,F,85000.0,2018-01-10,203,5,5,6,0.8333333333333334,274.4,19.6,14,3,10,0.3,2,6,0.3333333333333333,0
19,11-19,M,32000.0,2018-06-24,38,0,5,6,0.0,14.780000000000005,2.463333333333334,6,1,2,0.5,2,6,0.3333333333333333,2
28,20-29,F,49000.0,2018-04-11,112,1,3,6,0.1666666666666666,8.9,2.966666666666667,3,1,1,1.0,2,7,0.2857142857142857,2
56,50-59,M,76000.0,2014-06-11,1512,5,5,5,1.0,188.90000000000003,23.612500000000004,8,2,6,0.3333333333333333,2,9,0.2222222222222222,0
44,40-49,M,37000.0,2014-03-19,1596,0,2,4,0.0,21.03,3.004285714285714,7,2,4,0.5,1,1,1.0,1
25,20-29,M,40000.0,2017-12-25,219,2,3,4,0.5,41.68000000000001,2.193684210526316,19,2,4,0.5,2,5,0.4,1
61,60-69,F,78000.0,2018-01-13,200,1,2,4,0.25,142.58,17.8225,8,0,0,0.5,1,2,0.5,2
34,30-39,M,59000.0,2017-09-22,313,0,1,2,0.0,18.090000000000003,3.015000000000001,6,1,2,0.5,0,0,0.0,3
41,40-49,F,37000.0,2017-12-10,234,2,3,3,0.6666666666666666,133.55999999999997,12.14181818181818,11,0,0,0.5,2,6,0.3333333333333333,0
44,40-49,M,51000.0,2016-12-04,605,1,1,3,0.3333333333333333,39.88,3.067692307692308,13,0,0,0.5,2,5,0.4,2
51,50-59,F,92000.0,2018-06-29,33,1,2,3,0.3333333333333333,77.24,25.746666666666663,3,3,6,0.5,0,0,0.0,3
47,40-49,M,44000.0,2017-11-09,265,0,3,4,0.0,4.54,1.5133333333333334,3,1,4,0.25,1,2,0.5,2
63,60-69,F,70000.0,2018-07-07,25,2,2,5,0.4,56.83,18.94333333333333,3,3,9,0.3333333333333333,0,0,0.0,3
62,60-69,M,61000.0,2017-11-26,248,0,3,3,0.0,62.52,15.63,4,0,0,0.3333333333333333,1,2,0.5,2
66,60-69,M,71000.0,2018-07-03,29,2,4,4,0.5,31.67,4.524285714285715,7,1,2,0.5,2,6,0.3333333333333333,0
62,60-69,M,70000.0,2017-12-08,236,3,4,4,0.75,105.7,15.099999999999998,7,1,3,0.3333333333333333,2,6,0.3333333333333333,0
83,80+,M,88000.0,2016-04-10,843,3,5,6,0.5,278.71000000000004,21.43923076923077,13,0,0,0.3333333333333333,2,9,0.2222222222222222,1
43,40-49,M,58000.0,2018-06-27,35,1,3,5,0.2,18.97,9.485,2,2,5,0.4,1,1,1.0,2
66,60-69,F,94000.0,2016-12-04,605,2,2,6,0.3333333333333333,48.22,24.11,2,2,6,0.3333333333333333,1,1,1.0,2
70,70-79,M,44000.0,2017-11-18,256,0,4,4,0.0,12.61,1.8014285714285714,7,1,2,0.5,2,6,0.3333333333333333,2
65,60-69,F,66000.0,2018-01-12,201,2,6,6,0.3333333333333333,58.38,14.595,4,4,9,0.4444444444444444,2,5,0.4,0
33,30-39,F,54000.0,2016-11-06,633,4,2,4,1.0,190.83,13.630714285714282,14,0,0,0.4444444444444444,3,10,0.3,0
63,60-69,M,78000.0,2018-07-26,6,1,4,4,0.25,20.86,20.86,1,2,5,0.4,0,0,0.0,3
77,70-79,M,42000.0,2017-08-01,365,0,4,5,0.0,16.21,2.7016666666666667,6,1,4,0.25,1,4,0.25,2
49,40-49,F,57000.0,2017-10-16,289,1,2,5,0.2,30.200000000000003,3.355555555555556,9,1,5,0.2,1,1,1.0,2
53,50-59,M,104000.0,2017-01-23,555,6,5,6,1.0,215.63,26.95375,8,2,9,0.2222222222222222,2,8,0.25,0
61,60-69,F,87000.0,2016-02-28,885,3,3,5,0.6,191.42,23.9275,8,2,4,0.5,2,5,0.4,0
60,60-69,M,38000.0,2015-12-15,960,4,3,5,0.8,117.13,9.760833333333334,12,1,1,1.0,3,11,0.2727272727272727,2
44,40-49,F,60000.0,2017-09-18,317,2,2,2,1.0,167.0,15.181818181818182,11,1,3,0.3333333333333333,1,3,0.3333333333333333,0
69,60-69,M,62000.0,2015-06-22,1136,2,5,5,0.4,91.47,18.294,5,2,5,0.4,1,5,0.2,0
39,30-39,M,71000.0,2018-05-24,69,0,3,4,0.0,12.33,6.165,2,2,3,0.6666666666666666,2,4,0.5,2
38,30-39,F,55000.0,2015-03-26,1224,2,3,4,0.5,77.83,4.323888888888889,18,2,5,0.4,1,3,0.3333333333333333,1
83,80+,F,99000.0,2017-12-23,221,3,3,4,0.75,174.91,29.151666666666667,6,1,6,0.1666666666666666,1,2,0.5,0
63,60-69,F,94000.0,2016-01-24,920,4,4,5,0.8,255.7,25.57,10,1,3,0.3333333333333333,3,9,0.3333333333333333,0
